invoice_acct_id,date,account,description,amount,type,department,vendor,payment_method
ACT-16522,2023-04-28,Utilities,General Utilities entry,3760.76,Debit,Warehouse,City Power & Water,ACH
ACT-16523,2023-11-25,Revenue,Daily Sales Deposit,13435.52,Credit,Sales,Customer Payments,ACH
ACT-16524,2023-11-30,Revenue,Daily Sales Deposit,10788.36,Credit,Sales,Customer Payments,ACH
ACT-16525,2023-12-23,Revenue,Daily Sales Deposit,7609.52,Credit,Sales,Customer Payments,Credit Card
ACT-16526,2023-05-15,Office Supplies,General Office Supplies entry,2814.3,Debit,Sales,Staples Business,Credit Card
ACT-16527,2023-04-15,Inventory Purchase,General Inventory Purchase entry,6781.59,Debit,Marketing,Various Wholesale,Credit Card
ACT-16528,2024-02-01,Utilities,General Utilities entry,6659.66,Debit,Operations,City Power & Water,Check
ACT-16529,2023-03-09,Revenue,Daily Sales Deposit,24865.5,Credit,Sales,Customer Payments,Credit Card
ACT-16530,2023-02-11,Revenue,Daily Sales Deposit,19213.7,Credit,Sales,Customer Payments,Credit Card
ACT-16531,2024-10-12,Office Supplies,General Office Supplies entry,6224.62,Debit,Warehouse,Staples Business,Check
ACT-16532,2024-05-18,Inventory Purchase,General Inventory Purchase entry,5024.42,Debit,Warehouse,Various Wholesale,Credit Card
ACT-16533,2024-09-18,Inventory Purchase,General Inventory Purchase entry,4449.8,Debit,Marketing,Various Wholesale,Check
ACT-16534,2024-09-23,Inventory Purchase,General Inventory Purchase entry,2720.98,Debit,Marketing,Various Wholesale,ACH
ACT-16535,2025-02-13,Utilities,General Utilities entry,6943.66,Debit,Operations,City Power & Water,ACH
ACT-16536,2023-07-13,Utilities,General Utilities entry,6613.81,Debit,Admin,City Power & Water,ACH
ACT-16537,2024-08-05,Inventory Purchase,General Inventory Purchase entry,5681.68,Debit,Operations,Various Wholesale,ACH
ACT-16538,2023-06-23,Office Supplies,General Office Supplies entry,3094.84,Debit,Admin,Staples Business,ACH
ACT-16539,2024-02-05,Revenue,Daily Sales Deposit,10338.43,Credit,Sales,Customer Payments,ACH
ACT-16540,2025-12-18,Inventory Purchase,General Inventory Purchase entry,7745.69,Debit,Sales,Various Wholesale,ACH
ACT-16541,2024-10-08,Revenue,Daily Sales Deposit,12630.91,Credit,Sales,Customer Payments,Credit Card
ACT-16542,2024-04-23,Utilities,General Utilities entry,846.9,Debit,Admin,City Power & Water,Credit Card
ACT-16543,2023-09-04,Revenue,Daily Sales Deposit,19824.13,Credit,Sales,Customer Payments,ACH
ACT-16544,2024-07-08,Revenue,Daily Sales Deposit,22153.59,Credit,Sales,Customer Payments,ACH
ACT-16545,2023-10-07,Office Supplies,General Office Supplies entry,1392.62,Debit,Marketing,Staples Business,Check
ACT-16546,2023-11-30,Inventory Purchase,General Inventory Purchase entry,2643.04,Debit,Operations,Various Wholesale,Check
ACT-16547,2023-04-17,Revenue,Daily Sales Deposit,18998.61,Credit,Sales,Customer Payments,Credit Card
ACT-16548,2023-02-25,Revenue,Daily Sales Deposit,12139.66,Credit,Sales,Customer Payments,Check
ACT-16549,2024-02-08,Revenue,Daily Sales Deposit,7220.61,Credit,Sales,Customer Payments,Check
ACT-16550,2025-05-01,Office Supplies,General Office Supplies entry,4867.47,Debit,Admin,Staples Business,Credit Card
ACT-16551,2024-01-18,Revenue,Daily Sales Deposit,24673.26,Credit,Sales,Customer Payments,ACH
ACT-16552,2024-06-06,Office Supplies,General Office Supplies entry,1523.13,Debit,Operations,Staples Business,Credit Card
ACT-16553,2024-05-17,Inventory Purchase,General Inventory Purchase entry,3111.71,Debit,Sales,Various Wholesale,Credit Card
ACT-16554,2024-07-31,Utilities,General Utilities entry,7341.18,Debit,Sales,City Power & Water,ACH
ACT-16555,2025-09-24,Utilities,General Utilities entry,5292.03,Debit,Operations,City Power & Water,Check
ACT-16556,2023-10-02,Utilities,General Utilities entry,3937.11,Debit,Admin,City Power & Water,Check
ACT-16557,2024-03-04,Inventory Purchase,General Inventory Purchase entry,4818.8,Debit,Operations,Various Wholesale,Credit Card
ACT-16558,2024-03-09,Revenue,Daily Sales Deposit,19955.68,Credit,Sales,Customer Payments,ACH
ACT-16559,2025-10-23,Revenue,Daily Sales Deposit,20067.58,Credit,Sales,Customer Payments,Credit Card
ACT-16560,2025-04-09,Utilities,General Utilities entry,5234.18,Debit,Marketing,City Power & Water,Check
ACT-16561,2023-09-28,Inventory Purchase,General Inventory Purchase entry,1319.21,Debit,Operations,Various Wholesale,Check
ACT-16562,2024-05-24,Utilities,General Utilities entry,1527.83,Debit,Admin,City Power & Water,Check
ACT-16563,2024-11-28,Revenue,Daily Sales Deposit,21218.37,Credit,Sales,Customer Payments,Check
ACT-16564,2023-11-02,Utilities,General Utilities entry,6716.0,Debit,Marketing,City Power & Water,Credit Card
ACT-16565,2024-10-07,Revenue,Daily Sales Deposit,14396.22,Credit,Sales,Customer Payments,Check
ACT-16566,2024-05-03,Utilities,General Utilities entry,577.92,Debit,Marketing,City Power & Water,ACH
ACT-16567,2024-12-04,Utilities,General Utilities entry,4703.86,Debit,Admin,City Power & Water,Check
ACT-16568,2023-08-08,Revenue,Daily Sales Deposit,12739.92,Credit,Sales,Customer Payments,ACH
ACT-16569,2023-07-25,Revenue,Daily Sales Deposit,18096.57,Credit,Sales,Customer Payments,Credit Card
ACT-16570,2023-12-04,Revenue,Daily Sales Deposit,18966.71,Credit,Sales,Customer Payments,Credit Card
ACT-16571,2025-12-11,Revenue,Daily Sales Deposit,23330.8,Credit,Sales,Customer Payments,ACH
ACT-16572,2023-12-10,Inventory Purchase,General Inventory Purchase entry,2918.1,Debit,Marketing,Various Wholesale,Credit Card
ACT-16573,2025-06-08,Revenue,Daily Sales Deposit,18353.57,Credit,Sales,Customer Payments,ACH
ACT-16574,2025-07-24,Office Supplies,General Office Supplies entry,4022.06,Debit,Admin,Staples Business,ACH
ACT-16575,2025-09-17,Revenue,Daily Sales Deposit,19393.61,Credit,Sales,Customer Payments,Credit Card
ACT-16576,2025-08-06,Utilities,General Utilities entry,2195.95,Debit,Operations,City Power & Water,Credit Card
ACT-16577,2023-03-25,Revenue,Daily Sales Deposit,14384.61,Credit,Sales,Customer Payments,ACH
ACT-16578,2024-02-07,Inventory Purchase,General Inventory Purchase entry,4607.33,Debit,Sales,Various Wholesale,ACH
ACT-16579,2023-02-05,Utilities,General Utilities entry,1914.2,Debit,Warehouse,City Power & Water,Check
ACT-16580,2023-01-08,Revenue,Daily Sales Deposit,21115.01,Credit,Sales,Customer Payments,Check
ACT-16581,2023-01-11,Office Supplies,General Office Supplies entry,1339.97,Debit,Warehouse,Staples Business,Credit Card
ACT-16582,2023-01-11,Office Supplies,General Office Supplies entry,1339.97,Debit,Warehouse,Staples Business,Credit Card
ACT-16583,2024-09-11,Revenue,Daily Sales Deposit,14732.16,Credit,Sales,Customer Payments,ACH
ACT-16584,2025-05-04,Utilities,General Utilities entry,5104.87,Debit,Admin,City Power & Water,ACH
ACT-16585,2024-08-20,Inventory Purchase,General Inventory Purchase entry,3408.92,Debit,Operations,Various Wholesale,Check
ACT-16586,2023-09-15,Revenue,Daily Sales Deposit,22867.2,Credit,Sales,Customer Payments,Credit Card
ACT-16587,2023-06-08,Revenue,Daily Sales Deposit,15992.37,Credit,Sales,Customer Payments,Check
ACT-16588,2024-08-22,Utilities,General Utilities entry,1406.74,Debit,Marketing,City Power & Water,Credit Card
ACT-16589,2023-07-26,Utilities,General Utilities entry,4962.93,Debit,Marketing,City Power & Water,ACH
ACT-16590,2024-04-23,Revenue,Daily Sales Deposit,7678.22,Credit,Sales,Customer Payments,ACH
ACT-16591,2024-01-13,Revenue,Daily Sales Deposit,15492.8,Credit,Sales,Customer Payments,Check
ACT-16592,2025-08-23,Utilities,General Utilities entry,5582.58,Debit,Sales,City Power & Water,ACH
ACT-16593,2025-12-11,Office Supplies,General Office Supplies entry,5611.63,Debit,Warehouse,Staples Business,Credit Card
ACT-16594,2024-03-11,Revenue,Daily Sales Deposit,17805.9,Credit,Sales,Customer Payments,Check
ACT-16595,2025-05-10,Inventory Purchase,General Inventory Purchase entry,297.71,Debit,Operations,Various Wholesale,Credit Card
ACT-16596,2023-09-17,Office Supplies,General Office Supplies entry,2731.36,Debit,Marketing,Staples Business,ACH
ACT-16597,2023-06-01,Revenue,Daily Sales Deposit,16587.27,Credit,Sales,Customer Payments,Credit Card
ACT-16598,2023-12-11,Utilities,General Utilities entry,1914.47,Debit,Warehouse,City Power & Water,Credit Card
ACT-16599,2023-11-03,Utilities,General Utilities entry,1840.54,Debit,Warehouse,City Power & Water,Credit Card
ACT-16600,2023-04-14,Inventory Purchase,General Inventory Purchase entry,3953.15,Debit,Admin,Various Wholesale,Check
ACT-16601,2025-02-12,Office Supplies,General Office Supplies entry,6805.44,Debit,Warehouse,Staples Business,Credit Card
ACT-16602,2024-09-27,Inventory Purchase,General Inventory Purchase entry,4201.01,Debit,Operations,Various Wholesale,Credit Card
ACT-16603,2025-04-18,Utilities,General Utilities entry,2713.36,Debit,Warehouse,City Power & Water,Credit Card
ACT-16604,2024-04-17,Revenue,Daily Sales Deposit,19065.68,Credit,Sales,Customer Payments,ACH
ACT-16605,2025-05-18,Inventory Purchase,General Inventory Purchase entry,2415.98,Debit,Warehouse,Various Wholesale,ACH
ACT-16606,2023-05-18,Revenue,Daily Sales Deposit,24088.55,Credit,Sales,Customer Payments,ACH
ACT-16607,2024-12-22,Revenue,Daily Sales Deposit,9260.97,Credit,Sales,Customer Payments,Check
ACT-16608,2024-12-11,Revenue,Daily Sales Deposit,24152.45,Credit,Sales,Customer Payments,ACH
ACT-16609,2023-12-15,Inventory Purchase,General Inventory Purchase entry,4734.51,Debit,Admin,Various Wholesale,Credit Card
ACT-16610,2025-11-23,Revenue,Daily Sales Deposit,24980.29,Credit,Sales,Customer Payments,ACH
ACT-16611,2024-04-25,Revenue,Daily Sales Deposit,24723.68,Credit,Sales,Customer Payments,ACH
ACT-16612,2023-12-30,Revenue,Daily Sales Deposit,10458.68,Credit,Sales,Customer Payments,Check
ACT-16613,2023-06-01,Utilities,General Utilities entry,7061.69,Debit,Admin,City Power & Water,Credit Card
ACT-16614,2023-12-18,Office Supplies,General Office Supplies entry,7267.0,Debit,Marketing,Staples Business,ACH
ACT-16615,2024-07-14,Inventory Purchase,General Inventory Purchase entry,1187.19,Debit,Sales,Various Wholesale,ACH
ACT-16616,2024-02-21,Office Supplies,General Office Supplies entry,7333.33,Debit,Operations,Staples Business,ACH
ACT-16617,2023-05-05,Office Supplies,General Office Supplies entry,239.4,Debit,Warehouse,Staples Business,Credit Card
ACT-16618,2024-05-19,Office Supplies,General Office Supplies entry,6367.33,Debit,Sales,Staples Business,ACH
ACT-16619,2023-07-27,Utilities,General Utilities entry,7643.44,Debit,Admin,City Power & Water,Check
ACT-16620,2025-08-25,Inventory Purchase,General Inventory Purchase entry,814.7,Debit,Admin,Various Wholesale,ACH
ACT-16621,2025-08-22,Revenue,Daily Sales Deposit,24194.53,Credit,Sales,Customer Payments,Check
ACT-16622,2024-06-14,Office Supplies,General Office Supplies entry,1296.08,Debit,Warehouse,Staples Business,Check
ACT-16623,2024-07-19,Revenue,Daily Sales Deposit,23924.41,Credit,Sales,Customer Payments,Check
ACT-16624,2023-04-02,Inventory Purchase,General Inventory Purchase entry,2793.81,Debit,Sales,Various Wholesale,ACH
ACT-16625,2025-02-12,Utilities,General Utilities entry,4113.55,Debit,Operations,City Power & Water,Check
ACT-16626,2024-12-01,Utilities,General Utilities entry,410.67,Debit,Marketing,City Power & Water,Credit Card
ACT-16627,2023-04-26,Revenue,Daily Sales Deposit,11485.47,Credit,Sales,Customer Payments,Credit Card
ACT-16628,2024-01-27,Utilities,General Utilities entry,2893.38,Debit,Operations,City Power & Water,Check
ACT-16629,2023-03-30,Inventory Purchase,General Inventory Purchase entry,3578.03,Debit,Operations,Various Wholesale,Credit Card
ACT-16630,2025-04-24,Office Supplies,General Office Supplies entry,3960.2,Debit,Operations,Staples Business,Check
ACT-16631,2023-01-20,Revenue,Daily Sales Deposit,18857.66,Credit,Sales,Customer Payments,Credit Card
ACT-16632,2023-05-02,Revenue,Daily Sales Deposit,7084.58,Credit,Sales,Customer Payments,Credit Card
ACT-16633,2023-11-28,Utilities,General Utilities entry,4380.73,Debit,Marketing,City Power & Water,Credit Card
ACT-16634,2024-02-14,Utilities,General Utilities entry,1527.82,Debit,Operations,City Power & Water,Credit Card
ACT-16635,2025-09-20,Utilities,General Utilities entry,6954.4,Debit,Marketing,City Power & Water,ACH
ACT-16636,2025-07-30,Office Supplies,General Office Supplies entry,1444.24,Debit,Operations,Staples Business,Credit Card
ACT-16637,2025-06-22,Revenue,Daily Sales Deposit,21942.47,Credit,Sales,Customer Payments,ACH
ACT-16638,2023-07-19,Revenue,Daily Sales Deposit,16938.37,Credit,Sales,Customer Payments,ACH
ACT-16639,2023-04-09,Inventory Purchase,General Inventory Purchase entry,7152.87,Debit,Operations,Various Wholesale,Credit Card
ACT-16640,2025-03-29,Inventory Purchase,General Inventory Purchase entry,1974.35,Debit,Warehouse,Various Wholesale,Check
ACT-16641,2025-07-22,Office Supplies,General Office Supplies entry,2573.43,Debit,Admin,Staples Business,Credit Card
ACT-16642,2025-12-22,Office Supplies,General Office Supplies entry,2456.05,Debit,Operations,Staples Business,ACH
ACT-16643,2024-07-19,Revenue,Daily Sales Deposit,15387.15,Credit,Sales,Customer Payments,ACH
ACT-16644,2024-07-19,Revenue,Daily Sales Deposit,15387.15,Credit,Sales,Customer Payments,ACH
ACT-16645,2023-07-06,Office Supplies,General Office Supplies entry,1198.34,Debit,Admin,Staples Business,Credit Card
ACT-16646,2024-01-01,Utilities,General Utilities entry,3636.0,Debit,Marketing,City Power & Water,ACH
ACT-16647,2023-04-22,Utilities,General Utilities entry,1394.62,Debit,Sales,City Power & Water,Credit Card
ACT-16648,2024-06-25,Revenue,Daily Sales Deposit,12050.39,Credit,Sales,Customer Payments,Credit Card
ACT-16649,2025-09-21,Inventory Purchase,General Inventory Purchase entry,7985.62,Debit,Sales,Various Wholesale,Check
ACT-16650,2024-10-31,Office Supplies,General Office Supplies entry,4604.51,Debit,Warehouse,Staples Business,ACH
ACT-16651,2024-08-04,Office Supplies,General Office Supplies entry,6206.16,Debit,Operations,Staples Business,ACH
ACT-16652,2023-04-03,Revenue,Daily Sales Deposit,17843.09,Credit,Sales,Customer Payments,Credit Card
ACT-16653,2025-10-25,Revenue,Daily Sales Deposit,24278.57,Credit,Sales,Customer Payments,Credit Card
ACT-16654,2025-03-10,Revenue,Daily Sales Deposit,12562.02,Credit,Sales,Customer Payments,Check
ACT-16655,2024-11-18,Inventory Purchase,General Inventory Purchase entry,1336.18,Debit,Marketing,Various Wholesale,ACH
ACT-16656,2024-10-04,Revenue,Daily Sales Deposit,12307.22,Credit,Sales,Customer Payments,ACH
ACT-16657,2025-02-14,Revenue,Daily Sales Deposit,12715.48,Credit,Sales,Customer Payments,Check
ACT-16658,2024-01-07,Office Supplies,General Office Supplies entry,1556.98,Debit,Warehouse,Staples Business,Check
ACT-16659,2023-04-13,Office Supplies,General Office Supplies entry,2778.81,Debit,Admin,Staples Business,Credit Card
ACT-16660,2025-11-15,Utilities,General Utilities entry,7922.95,Debit,Marketing,City Power & Water,Credit Card
ACT-16661,2025-11-15,Utilities,General Utilities entry,7922.95,Debit,Marketing,City Power & Water,Credit Card
ACT-16662,2023-05-08,Revenue,Daily Sales Deposit,9503.73,Credit,Sales,Customer Payments,Check
ACT-16663,2024-03-20,Revenue,Daily Sales Deposit,12980.31,Credit,Sales,Customer Payments,Credit Card
ACT-16664,2023-12-20,Revenue,Daily Sales Deposit,20460.0,Credit,Sales,Customer Payments,ACH
ACT-16665,2023-02-28,Utilities,General Utilities entry,3635.27,Debit,Sales,City Power & Water,ACH
ACT-16666,2025-07-05,Revenue,Daily Sales Deposit,13121.28,Credit,Sales,Customer Payments,Check
ACT-16667,2025-03-17,Utilities,General Utilities entry,6208.27,Debit,Sales,City Power & Water,ACH
ACT-16668,2023-08-05,Revenue,Daily Sales Deposit,22802.02,Credit,Sales,Customer Payments,Credit Card
ACT-16669,2024-05-10,Inventory Purchase,General Inventory Purchase entry,1014.16,Debit,Admin,Various Wholesale,ACH
ACT-16670,2023-05-26,Revenue,Daily Sales Deposit,17791.48,Credit,Sales,Customer Payments,Credit Card
ACT-16671,2024-03-14,Revenue,Daily Sales Deposit,15162.67,Credit,Sales,Customer Payments,ACH
ACT-16672,2024-07-01,Revenue,Daily Sales Deposit,7042.21,Credit,Sales,Customer Payments,ACH
ACT-16673,2023-08-15,Office Supplies,General Office Supplies entry,3022.84,Debit,Operations,Staples Business,Check
ACT-16674,2025-11-12,Revenue,Daily Sales Deposit,12790.67,Credit,Sales,Customer Payments,Credit Card
ACT-16675,2023-02-10,Utilities,General Utilities entry,2590.59,Debit,Sales,City Power & Water,Credit Card
ACT-16676,2023-09-07,Office Supplies,General Office Supplies entry,2659.13,Debit,Warehouse,Staples Business,Credit Card
ACT-16677,2024-09-21,Utilities,General Utilities entry,7490.28,Debit,Sales,City Power & Water,ACH
ACT-16678,2025-06-04,Revenue,Daily Sales Deposit,10873.06,Credit,Sales,Customer Payments,Check
ACT-16679,2024-06-04,Office Supplies,General Office Supplies entry,2396.37,Debit,Marketing,Staples Business,ACH
ACT-16680,2023-11-21,Utilities,General Utilities entry,2230.99,Debit,Admin,City Power & Water,Check
ACT-16681,2023-07-24,Inventory Purchase,General Inventory Purchase entry,4304.62,Debit,Admin,Various Wholesale,ACH
ACT-16682,2024-12-20,Revenue,Daily Sales Deposit,13014.03,Credit,Sales,Customer Payments,Credit Card
ACT-16683,2023-05-31,Revenue,Daily Sales Deposit,6637.17,Credit,Sales,Customer Payments,Check
ACT-16684,2023-12-13,Revenue,Daily Sales Deposit,5832.38,Credit,Sales,Customer Payments,Credit Card
ACT-16685,2024-06-23,Revenue,Daily Sales Deposit,18995.35,Credit,Sales,Customer Payments,Credit Card
ACT-16686,2024-09-27,Revenue,Daily Sales Deposit,24703.88,Credit,Sales,Customer Payments,Credit Card
ACT-16687,2023-01-26,Revenue,Daily Sales Deposit,6703.14,Credit,Sales,Customer Payments,Check
ACT-16688,2023-12-31,Office Supplies,General Office Supplies entry,3387.78,Debit,Marketing,Staples Business,ACH
ACT-16689,2023-02-06,Utilities,General Utilities entry,1798.18,Debit,Operations,City Power & Water,Check
ACT-16690,2024-11-11,Office Supplies,General Office Supplies entry,2349.86,Debit,Warehouse,Staples Business,Credit Card
ACT-16691,2023-06-30,Revenue,Daily Sales Deposit,15102.4,Credit,Sales,Customer Payments,Check
ACT-16692,2025-05-06,Revenue,Daily Sales Deposit,23318.68,Credit,Sales,Customer Payments,Check
ACT-16693,2025-06-20,Utilities,General Utilities entry,5098.51,Debit,Sales,City Power & Water,Check
