invoice_acct_id,date,account,description,amount,type,department,vendor,payment_method
ACT-16075,2023-06-30,Revenue,Daily Sales Deposit,4299.89,Credit,Sales,Customer Payments,ACH
ACT-16076,2025-04-14,Utilities,General Utilities entry,189.79,Debit,Admin,City Power & Water,Check
ACT-16077,2024-11-27,Office Supplies,General Office Supplies entry,1786.78,Debit,Operations,Staples Business,Check
ACT-16078,2025-11-05,Office Supplies,General Office Supplies entry,1216.79,Debit,Admin,Staples Business,Credit Card
ACT-16079,2024-11-19,Inventory Purchase,General Inventory Purchase entry,414.34,Debit,Warehouse,Various Wholesale,Check
ACT-16080,2024-01-05,Revenue,Daily Sales Deposit,2107.31,Credit,Sales,Customer Payments,ACH
ACT-16081,2024-07-23,Revenue,Daily Sales Deposit,1459.87,Credit,Sales,Customer Payments,Credit Card
ACT-16082,2024-07-28,Revenue,Daily Sales Deposit,5095.62,Credit,Sales,Customer Payments,Check
ACT-16083,2025-08-18,Utilities,General Utilities entry,765.03,Debit,Marketing,City Power & Water,Check
ACT-16084,2025-07-06,Inventory Purchase,General Inventory Purchase entry,1872.41,Debit,Sales,Various Wholesale,Check
ACT-16085,2025-09-02,Revenue,Daily Sales Deposit,1535.42,Credit,Sales,Customer Payments,ACH
ACT-16086,2025-05-17,Inventory Purchase,General Inventory Purchase entry,650.49,Debit,Sales,Various Wholesale,Check
ACT-16087,2025-10-17,Utilities,General Utilities entry,703.32,Debit,Operations,City Power & Water,Credit Card
ACT-16088,2024-01-20,Inventory Purchase,General Inventory Purchase entry,1183.67,Debit,Admin,Various Wholesale,Check
ACT-16089,2024-05-26,Utilities,General Utilities entry,1557.48,Debit,Sales,City Power & Water,Check
ACT-16090,2023-03-28,Office Supplies,General Office Supplies entry,395.8,Debit,Marketing,Staples Business,ACH
ACT-16091,2023-12-26,Inventory Purchase,General Inventory Purchase entry,629.32,Debit,Sales,Various Wholesale,Credit Card
ACT-16092,2025-12-01,Office Supplies,General Office Supplies entry,1281.13,Debit,Operations,Staples Business,ACH
ACT-16093,2024-10-24,Revenue,Daily Sales Deposit,4649.61,Credit,Sales,Customer Payments,ACH
ACT-16094,2025-09-26,Utilities,General Utilities entry,1741.22,Debit,Operations,City Power & Water,Check
ACT-16095,2023-05-05,Office Supplies,General Office Supplies entry,1569.06,Debit,Warehouse,Staples Business,Credit Card
ACT-16096,2024-06-14,Utilities,General Utilities entry,419.23,Debit,Sales,City Power & Water,Credit Card
ACT-16097,2024-09-26,Revenue,Daily Sales Deposit,3045.79,Credit,Sales,Customer Payments,Check
ACT-16098,2023-05-25,Utilities,General Utilities entry,873.8,Debit,Marketing,City Power & Water,ACH
ACT-16099,2024-10-20,Revenue,Daily Sales Deposit,2850.53,Credit,Sales,Customer Payments,Credit Card
ACT-16100,2023-10-15,Revenue,Daily Sales Deposit,4906.97,Credit,Sales,Customer Payments,Credit Card
ACT-16101,2025-11-07,Revenue,Daily Sales Deposit,1568.63,Credit,Sales,Customer Payments,Credit Card
ACT-16102,2023-09-14,Revenue,Daily Sales Deposit,3095.46,Credit,Sales,Customer Payments,ACH
ACT-16103,2023-01-18,Inventory Purchase,General Inventory Purchase entry,204.47,Debit,Marketing,Various Wholesale,Credit Card
ACT-16104,2024-06-26,Utilities,General Utilities entry,1226.17,Debit,Operations,City Power & Water,ACH
ACT-16105,2023-05-02,Revenue,Daily Sales Deposit,4679.23,Credit,Sales,Customer Payments,Check
ACT-16106,2025-02-02,Revenue,Daily Sales Deposit,6005.37,Credit,Sales,Customer Payments,Check
ACT-16107,2024-02-24,Revenue,Daily Sales Deposit,5996.09,Credit,Sales,Customer Payments,ACH
ACT-16108,2025-01-15,Revenue,Daily Sales Deposit,1824.37,Credit,Sales,Customer Payments,Check
ACT-16109,2024-05-30,Revenue,Daily Sales Deposit,1465.94,Credit,Sales,Customer Payments,Credit Card
ACT-16110,2025-02-03,Utilities,General Utilities entry,349.6,Debit,Warehouse,City Power & Water,Credit Card
ACT-16111,2024-11-11,Office Supplies,General Office Supplies entry,1271.89,Debit,Sales,Staples Business,Credit Card
ACT-16112,2024-05-13,Office Supplies,General Office Supplies entry,591.62,Debit,Sales,Staples Business,Check
ACT-16113,2024-06-14,Office Supplies,General Office Supplies entry,1217.12,Debit,Sales,Staples Business,Credit Card
ACT-16114,2025-10-29,Inventory Purchase,General Inventory Purchase entry,53.67,Debit,Marketing,Various Wholesale,ACH
ACT-16115,2023-09-30,Office Supplies,General Office Supplies entry,1103.57,Debit,Warehouse,Staples Business,Check
ACT-16116,2024-07-06,Utilities,General Utilities entry,1627.93,Debit,Operations,City Power & Water,ACH
ACT-16117,2024-03-13,Inventory Purchase,General Inventory Purchase entry,1460.67,Debit,Warehouse,Various Wholesale,Credit Card
ACT-16118,2023-01-19,Office Supplies,General Office Supplies entry,1426.2,Debit,Sales,Staples Business,ACH
ACT-16119,2025-07-30,Inventory Purchase,General Inventory Purchase entry,928.46,Debit,Sales,Various Wholesale,Check
ACT-16120,2025-08-14,Utilities,General Utilities entry,37.29,Debit,Operations,City Power & Water,Check
ACT-16121,2023-10-27,Revenue,Daily Sales Deposit,4762.06,Credit,Sales,Customer Payments,Credit Card
ACT-16122,2024-03-13,Utilities,General Utilities entry,1191.29,Debit,Operations,City Power & Water,Check
ACT-16123,2025-03-09,Utilities,General Utilities entry,959.29,Debit,Sales,City Power & Water,Credit Card
ACT-16124,2025-03-09,Utilities,General Utilities entry,959.29,Debit,Sales,City Power & Water,Credit Card
ACT-16125,2023-10-06,Revenue,Daily Sales Deposit,2946.41,Credit,Sales,Customer Payments,Check
ACT-16126,2023-08-22,Revenue,Daily Sales Deposit,3703.76,Credit,Sales,Customer Payments,ACH
ACT-16127,2024-01-21,Office Supplies,General Office Supplies entry,794.11,Debit,Operations,Staples Business,Credit Card
ACT-16128,2025-06-03,Revenue,Daily Sales Deposit,3584.82,Credit,Sales,Customer Payments,ACH
ACT-16129,2024-11-29,Revenue,Daily Sales Deposit,1811.19,Credit,Sales,Customer Payments,Check
ACT-16130,2023-06-11,Inventory Purchase,General Inventory Purchase entry,429.55,Debit,Operations,Various Wholesale,Credit Card
ACT-16131,2024-07-20,Revenue,Daily Sales Deposit,3169.22,Credit,Sales,Customer Payments,Credit Card
ACT-16132,2024-10-16,Office Supplies,General Office Supplies entry,301.43,Debit,Sales,Staples Business,Credit Card
ACT-16133,2024-12-29,Revenue,Daily Sales Deposit,6057.08,Credit,Sales,Customer Payments,Credit Card
ACT-16134,2025-10-01,Office Supplies,General Office Supplies entry,1554.9,Debit,Warehouse,Staples Business,ACH
ACT-16135,2023-12-20,Inventory Purchase,General Inventory Purchase entry,1064.3,Debit,Sales,Various Wholesale,Check
ACT-16136,2024-07-08,Revenue,Daily Sales Deposit,4637.56,Credit,Sales,Customer Payments,Check
ACT-16137,2024-07-08,Revenue,Daily Sales Deposit,4637.56,Credit,Sales,Customer Payments,Check
ACT-16138,2024-07-21,Inventory Purchase,General Inventory Purchase entry,441.49,Debit,Warehouse,Various Wholesale,Credit Card
ACT-16139,2024-09-17,Office Supplies,General Office Supplies entry,1330.41,Debit,Sales,Staples Business,Check
ACT-16140,2025-01-10,Office Supplies,General Office Supplies entry,681.24,Debit,Marketing,Staples Business,Credit Card
ACT-16141,2024-10-01,Revenue,Daily Sales Deposit,3623.66,Credit,Sales,Customer Payments,Credit Card
ACT-16142,2023-07-20,Inventory Purchase,General Inventory Purchase entry,79.69,Debit,Warehouse,Various Wholesale,ACH
ACT-16143,2025-09-09,Office Supplies,General Office Supplies entry,1404.54,Debit,Warehouse,Staples Business,ACH
ACT-16144,2023-11-16,Office Supplies,General Office Supplies entry,339.95,Debit,Sales,Staples Business,Credit Card
ACT-16145,2025-04-07,Inventory Purchase,General Inventory Purchase entry,905.13,Debit,Marketing,Various Wholesale,ACH
ACT-16146,2023-06-02,Revenue,Daily Sales Deposit,2741.0,Credit,Sales,Customer Payments,Credit Card
ACT-16147,2023-06-02,Revenue,Daily Sales Deposit,2741.0,Credit,Sales,Customer Payments,Credit Card
ACT-16148,2023-06-11,Inventory Purchase,General Inventory Purchase entry,74.09,Debit,Operations,Various Wholesale,Check
ACT-16149,2024-02-13,Revenue,Daily Sales Deposit,1531.5,Credit,Sales,Customer Payments,ACH
ACT-16150,2024-02-19,Revenue,Daily Sales Deposit,1812.92,Credit,Sales,Customer Payments,Credit Card
ACT-16151,2023-08-15,Office Supplies,General Office Supplies entry,574.48,Debit,Operations,Staples Business,Credit Card
ACT-16152,2025-02-04,Revenue,Daily Sales Deposit,4625.39,Credit,Sales,Customer Payments,Check
ACT-16153,2025-05-05,Utilities,General Utilities entry,877.88,Debit,Sales,City Power & Water,Credit Card
ACT-16154,2025-09-25,Revenue,Daily Sales Deposit,5666.46,Credit,Sales,Customer Payments,ACH
ACT-16155,2025-10-08,Office Supplies,General Office Supplies entry,1972.6,Debit,Marketing,Staples Business,ACH
ACT-16156,2024-06-17,Inventory Purchase,General Inventory Purchase entry,1785.74,Debit,Admin,Various Wholesale,ACH
ACT-16157,2025-03-20,Revenue,Daily Sales Deposit,3038.33,Credit,Sales,Customer Payments,Credit Card
ACT-16158,2024-10-25,Revenue,Daily Sales Deposit,3038.09,Credit,Sales,Customer Payments,ACH
ACT-16159,2025-01-29,Utilities,General Utilities entry,1564.72,Debit,Warehouse,City Power & Water,ACH
ACT-16160,2023-04-15,Utilities,General Utilities entry,1307.47,Debit,Marketing,City Power & Water,ACH
ACT-16161,2024-07-31,Utilities,General Utilities entry,1616.26,Debit,Warehouse,City Power & Water,Credit Card
ACT-16162,2024-03-30,Revenue,Daily Sales Deposit,2174.02,Credit,Sales,Customer Payments,Credit Card
ACT-16163,2024-02-01,Revenue,Daily Sales Deposit,1307.46,Credit,Sales,Customer Payments,Check
ACT-16164,2023-09-02,Utilities,General Utilities entry,1254.29,Debit,Marketing,City Power & Water,Credit Card
ACT-16165,2024-03-19,Revenue,Daily Sales Deposit,5042.6,Credit,Sales,Customer Payments,Check
ACT-16166,2024-09-25,Revenue,Daily Sales Deposit,3898.8,Credit,Sales,Customer Payments,ACH
ACT-16167,2024-06-07,Utilities,General Utilities entry,1046.91,Debit,Warehouse,City Power & Water,Credit Card
ACT-16168,2025-07-13,Revenue,Daily Sales Deposit,2193.92,Credit,Sales,Customer Payments,Check
ACT-16169,2023-05-03,Inventory Purchase,General Inventory Purchase entry,1542.33,Debit,Warehouse,Various Wholesale,Credit Card
ACT-16170,2024-10-07,Revenue,Daily Sales Deposit,3829.28,Credit,Sales,Customer Payments,Check
ACT-16171,2025-07-25,Utilities,General Utilities entry,1560.83,Debit,Sales,City Power & Water,Check
ACT-16172,2025-07-16,Inventory Purchase,General Inventory Purchase entry,615.07,Debit,Admin,Various Wholesale,ACH
ACT-16173,2024-08-23,Utilities,General Utilities entry,445.99,Debit,Admin,City Power & Water,ACH
ACT-16174,2024-05-11,Revenue,Daily Sales Deposit,5050.92,Credit,Sales,Customer Payments,Check
ACT-16175,2025-06-17,Office Supplies,General Office Supplies entry,1931.78,Debit,Warehouse,Staples Business,Credit Card
ACT-16176,2025-07-07,Revenue,Daily Sales Deposit,4350.48,Credit,Sales,Customer Payments,ACH
ACT-16177,2024-09-15,Inventory Purchase,General Inventory Purchase entry,147.47,Debit,Admin,Various Wholesale,ACH
ACT-16178,2023-10-02,Office Supplies,General Office Supplies entry,1167.64,Debit,Sales,Staples Business,ACH
ACT-16179,2024-06-10,Office Supplies,General Office Supplies entry,66.76,Debit,Admin,Staples Business,Credit Card
ACT-16180,2024-02-27,Office Supplies,General Office Supplies entry,85.46,Debit,Sales,Staples Business,Credit Card
ACT-16181,2025-01-14,Revenue,Daily Sales Deposit,5845.57,Credit,Sales,Customer Payments,Credit Card
ACT-16182,2025-07-19,Office Supplies,General Office Supplies entry,250.34,Debit,Warehouse,Staples Business,Credit Card
ACT-16183,2023-10-31,Inventory Purchase,General Inventory Purchase entry,1964.11,Debit,Operations,Various Wholesale,Credit Card
ACT-16184,2025-06-29,Revenue,Daily Sales Deposit,5335.34,Credit,Sales,Customer Payments,Check
ACT-16185,2024-10-14,Inventory Purchase,General Inventory Purchase entry,1542.55,Debit,Warehouse,Various Wholesale,Check
ACT-16186,2025-01-30,Office Supplies,General Office Supplies entry,1450.42,Debit,Admin,Staples Business,ACH
ACT-16187,2024-01-07,Office Supplies,General Office Supplies entry,575.52,Debit,Warehouse,Staples Business,ACH
ACT-16188,2024-09-11,Utilities,General Utilities entry,783.99,Debit,Operations,City Power & Water,ACH
ACT-16189,2025-11-10,Inventory Purchase,General Inventory Purchase entry,1455.06,Debit,Marketing,Various Wholesale,ACH
ACT-16190,2024-10-07,Utilities,General Utilities entry,776.59,Debit,Operations,City Power & Water,Check
ACT-16191,2024-05-15,Revenue,Daily Sales Deposit,3982.21,Credit,Sales,Customer Payments,Credit Card
ACT-16192,2023-11-15,Utilities,General Utilities entry,368.88,Debit,Operations,City Power & Water,ACH
ACT-16193,2023-08-21,Revenue,Daily Sales Deposit,5543.52,Credit,Sales,Customer Payments,ACH
ACT-16194,2023-07-25,Office Supplies,General Office Supplies entry,1952.5,Debit,Admin,Staples Business,Credit Card
ACT-16195,2024-06-06,Utilities,General Utilities entry,1993.99,Debit,Warehouse,City Power & Water,Credit Card
ACT-16196,2025-10-28,Revenue,Daily Sales Deposit,4424.32,Credit,Sales,Customer Payments,Credit Card
ACT-16197,2023-09-06,Office Supplies,General Office Supplies entry,947.89,Debit,Operations,Staples Business,Check
ACT-16198,2025-08-19,Utilities,General Utilities entry,1334.83,Debit,Marketing,City Power & Water,Credit Card
ACT-16199,2024-12-01,Utilities,General Utilities entry,932.97,Debit,Warehouse,City Power & Water,ACH
ACT-16200,2024-05-19,Revenue,Daily Sales Deposit,3697.36,Credit,Sales,Customer Payments,Check
ACT-16201,2024-12-18,Utilities,General Utilities entry,1963.45,Debit,Marketing,City Power & Water,ACH
ACT-16202,2024-03-06,Inventory Purchase,General Inventory Purchase entry,632.48,Debit,Admin,Various Wholesale,Check
ACT-16203,2023-08-23,Inventory Purchase,General Inventory Purchase entry,560.7,Debit,Operations,Various Wholesale,Credit Card
ACT-16204,2025-11-01,Revenue,Daily Sales Deposit,1780.68,Credit,Sales,Customer Payments,Check
ACT-16205,2025-05-26,Utilities,General Utilities entry,1333.24,Debit,Admin,City Power & Water,ACH
ACT-16206,2023-12-06,Revenue,Daily Sales Deposit,1642.87,Credit,Sales,Customer Payments,Check
ACT-16207,2023-05-07,Revenue,Daily Sales Deposit,3766.84,Credit,Sales,Customer Payments,ACH
ACT-16208,2024-01-22,Revenue,Daily Sales Deposit,3039.95,Credit,Sales,Customer Payments,Credit Card
ACT-16209,2024-07-09,Revenue,Daily Sales Deposit,5895.68,Credit,Sales,Customer Payments,Credit Card
ACT-16210,2024-11-05,Inventory Purchase,General Inventory Purchase entry,1145.86,Debit,Warehouse,Various Wholesale,Check
ACT-16211,2023-11-26,Inventory Purchase,General Inventory Purchase entry,1997.32,Debit,Sales,Various Wholesale,Credit Card
ACT-16212,2023-09-10,Utilities,General Utilities entry,1591.96,Debit,Warehouse,City Power & Water,ACH
ACT-16213,2023-02-19,Revenue,Daily Sales Deposit,2097.99,Credit,Sales,Customer Payments,Credit Card
ACT-16214,2025-12-09,Inventory Purchase,General Inventory Purchase entry,586.3,Debit,Marketing,Various Wholesale,Check
ACT-16215,2023-11-02,Revenue,Daily Sales Deposit,3691.18,Credit,Sales,Customer Payments,ACH
ACT-16216,2025-12-29,Revenue,Daily Sales Deposit,3624.9,Credit,Sales,Customer Payments,Credit Card
ACT-16217,2024-10-18,Revenue,Daily Sales Deposit,4607.24,Credit,Sales,Customer Payments,Check
ACT-16218,2024-06-03,Office Supplies,General Office Supplies entry,75.0,Debit,Admin,Staples Business,ACH
ACT-16219,2023-03-24,Revenue,Daily Sales Deposit,1759.13,Credit,Sales,Customer Payments,Credit Card
ACT-16220,2024-09-23,Office Supplies,General Office Supplies entry,1742.28,Debit,Sales,Staples Business,Check
ACT-16221,2023-01-26,Office Supplies,General Office Supplies entry,1645.42,Debit,Sales,Staples Business,Check
ACT-16222,2023-12-22,Utilities,General Utilities entry,1509.9,Debit,Admin,City Power & Water,Check
ACT-16223,2023-04-21,Office Supplies,General Office Supplies entry,1142.56,Debit,Operations,Staples Business,Check
ACT-16224,2023-10-26,Revenue,Daily Sales Deposit,4685.59,Credit,Sales,Customer Payments,Check
ACT-16225,2025-06-20,Office Supplies,General Office Supplies entry,1854.6,Debit,Admin,Staples Business,ACH
ACT-16226,2024-02-28,Office Supplies,General Office Supplies entry,1282.25,Debit,Warehouse,Staples Business,Check
ACT-16227,2024-05-16,Revenue,Daily Sales Deposit,1858.49,Credit,Sales,Customer Payments,Check
ACT-16228,2025-03-14,Office Supplies,General Office Supplies entry,527.99,Debit,Operations,Staples Business,ACH
ACT-16229,2024-12-05,Inventory Purchase,General Inventory Purchase entry,1286.67,Debit,Operations,Various Wholesale,Check
ACT-16230,2024-05-28,Office Supplies,General Office Supplies entry,1959.66,Debit,Admin,Staples Business,ACH
ACT-16231,2023-08-05,Revenue,Daily Sales Deposit,3057.56,Credit,Sales,Customer Payments,Credit Card
ACT-16232,2023-07-16,Office Supplies,General Office Supplies entry,1080.8,Debit,Warehouse,Staples Business,Check
ACT-16233,2023-12-11,Revenue,Daily Sales Deposit,3046.28,Credit,Sales,Customer Payments,Credit Card
ACT-16234,2024-04-09,Office Supplies,General Office Supplies entry,1745.0,Debit,Marketing,Staples Business,Check
ACT-16235,2023-05-27,Revenue,Daily Sales Deposit,1695.49,Credit,Sales,Customer Payments,Credit Card
ACT-16236,2025-06-15,Utilities,General Utilities entry,775.42,Debit,Sales,City Power & Water,Check
ACT-16237,2024-01-21,Inventory Purchase,General Inventory Purchase entry,1133.18,Debit,Admin,Various Wholesale,ACH
ACT-16238,2023-07-23,Utilities,General Utilities entry,84.87,Debit,Operations,City Power & Water,ACH
ACT-16239,2025-10-09,Office Supplies,General Office Supplies entry,858.06,Debit,Operations,Staples Business,Credit Card
ACT-16240,2023-04-22,Inventory Purchase,General Inventory Purchase entry,650.9,Debit,Marketing,Various Wholesale,ACH
ACT-16241,2025-01-15,Office Supplies,General Office Supplies entry,1508.75,Debit,Admin,Staples Business,Credit Card
ACT-16242,2025-02-06,Revenue,Daily Sales Deposit,5701.17,Credit,Sales,Customer Payments,Credit Card
ACT-16243,2023-03-13,Office Supplies,General Office Supplies entry,257.84,Debit,Marketing,Staples Business,ACH
ACT-16244,2025-07-26,Revenue,Daily Sales Deposit,3194.02,Credit,Sales,Customer Payments,Check
ACT-16245,2023-09-25,Inventory Purchase,General Inventory Purchase entry,1401.93,Debit,Sales,Various Wholesale,Check
ACT-16246,2023-08-17,Utilities,General Utilities entry,457.29,Debit,Admin,City Power & Water,Check
